time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1714155447565121000,0.04912109375,0.10438373684883118,-0.04001278057694435,0.10429800301790237,0.011942329816520214,-0.4367438554763794,-0.899506688117981,-0.0018257535994052887,-0.0014428198337554932,0.03280746936798096,0.9745530160175655,0.22407392728808984,0.006127080400374815,-6.938893903907228e-18
1714155447575111000,0.05911083984375,0.07563097029924393,-0.08733449131250381,0.1076265498995781,0.010913165286183357,-0.43753737211227417,-0.8991340398788452,0.018505781888961792,0.0014106333255767822,0.029047369956970215,0.9744573148832282,0.22450066352173975,0.0056955984762010956,0.000416634651090278
1714155447585100000,0.06910009765625,0.04215477034449577,-0.10042233020067215,0.08818840980529785,0.009632713161408901,-0.43812867999076843,-0.8988606929779053,0.020381325855851173,0.007907092571258545,0.018382787704467773,0.9743869419897977,0.2248184534531048,0.00513047132013374,0.0008126902134984182
1714155447595090000,0.07908984375,-0.05069931969046593,-0.15030014514923096,0.054712940007448196,0.008171607740223408,-0.4380640685558319,-0.8989066481590271,0.008124779909849167,0.011535108089447021,0.0109366774559021,0.9743985617001467,0.22478216892289313,0.004432920095216125,0.0010393488706906887
1714155447605079800,0.089079833984375,-0.14458774030208588,-0.19740986824035645,0.022556336596608162,0.006456690840423107,-0.4371702969074249,-0.8993555903434753,-0.0006736107170581818,-0.0031983554363250732,0.005480468273162842,0.9745135824207886,0.22429799657250932,0.0035528514276667172,0.0010430616418761057
1714155447615069000,0.09906884765625,-0.18853187561035156,-0.21893912553787231,0.0022631825413554907,0.0044609298929572105,-0.4356120526790619,-0.9001234769821167,0.002375008538365364,-0.00588575005531311,0.0089491605758667,0.9747107026318573,0.22345486119116184,0.002489187494917392,0.0008761176294026091
1714155447625058800,0.109058837890625,-0.21890521049499512,-0.24466313421726227,0.002961995778605342,0.0023533254861831665,-0.4337533414363861,-0.901028573513031,0.012188300490379333,-0.01296299695968628,0.006558358669281006,0.9749430540932511,0.2224497535620789,0.0013466408479329318,0.0006124322948909897
1714155447635048400,0.11904833984375,-0.18095208704471588,-0.18511325120925903,0.07000787556171417,0.00018104301125276834,-0.4319269061088562,-0.9019085764884949,0.005769884213805199,-0.008334904909133911,0.0029370784759521484,0.975168810554291,0.22146263663447693,0.00009282649922757666,0
1714155447645038300,0.129038330078125,-0.13946962356567383,-0.13214591145515442,0.11716100573539734,-0.0015826920280233026,-0.4306505620479584,-0.9025173783302307,-0.007145334035158157,-0.0015241503715515137,-0.002115190029144287,0.9753248457298832,0.22077309085996044,-0.0007498779331105796,0.00027164295918928605
1714155447655027500,0.13902734375,-0.046761199831962585,-0.06580550223588943,0.11685241013765335,-0.0027484362944960594,-0.4299597144126892,-0.9028438925743103,-0.019926125183701515,-0.005037814378738403,-0.007663309574127197,0.9754083090221938,0.22040081386622806,-0.0012412609791290427,0.0007417479810955599
1714155447665017300,0.149017333984375,-0.019754614681005478,-0.04852743819355965,0.05692649260163307,-0.0033214823342859745,-0.4298638701438904,-0.9028875827789307,-0.029301809147000313,0.003182351589202881,-0.011022329330444336,0.9754191985228103,0.22034988213465967,-0.0014601708380652771,0.0010731228818436009
1714155447675006500,0.15900634765625,-0.03277427703142166,-0.06942100822925568,0.026554208248853683,-0.0038449238054454327,-0.4296574592590332,-0.9029837846755981,-0.01509123295545578,0.0003514289855957031,-0.013733744621276855,0.9754437518974308,0.220239001040632,-0.0017028998454927894,0.0011867964309432016
1714155447684996400,0.168996337890625,-0.036937862634658813,-0.07861024141311646,0.019177516922354698,-0.004532890394330025,-0.42954251170158386,-0.9030352830886841,0.007416801527142525,-0.004585325717926025,-0.012858271598815918,0.9754569822309583,0.22017753710777163,-0.0020526579164778062,0.0011997847384500465
