time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1715269858128922600,0.071922607421875,0.00586662907153368,-0.01565946266055107,0.005039694719016552,0.0045590512454509735,-0.10238666832447052,-0.9947342276573181,0.011584747582674026,0.008636683225631714,0.0021347403526306152,0.9986826947591184,0.05126086164991643,0.002282532372917371,0
1715269858138912800,0.081912841796875,-0.00818607397377491,-0.013653036206960678,0.0033600388560444117,0.004349040798842907,-0.1022910475730896,-0.9947450160980225,0.007522296160459518,0.0040854960680007935,0.002710103988647461,0.9986853977412745,0.05121281378180867,0.002178235456490745,0.000016626225891047675
1715269858148903700,0.091903564453125,-0.006582902744412422,-0.013776874169707298,-0.0007347707287408412,0.004170585423707962,-0.10200599581003189,-0.9947750568389893,0.004343818873167038,0.0008402317762374878,0.002434968948364258,0.998692918360088,0.051069701674111886,0.00208921569018471,0.000023344612245568275
1715269858158893600,0.1018935546875,0.00463912496343255,-0.010292393155395985,0.0005275675794109702,0.004152295645326376,-0.10193661600351334,-0.9947822093963623,0.0029888153076171875,0.001610085368156433,0.0005500316619873047,0.9986947228536864,0.05103488548339444,0.002079795746197634,0.000018284019367487137
1715269858168883500,0.111883544921875,0.006410393863916397,-0.006733344867825508,0.0006499398732557893,0.004196442198008299,-0.10203222185373306,-0.9947722554206848,0.002090178430080414,0.0022397488355636597,0.00008231401443481445,0.9986922273478224,0.05108288935176504,0.002101572605676203,0.000011805978622714264
1715269858178873900,0.121873779296875,0.0044234092347323895,-0.005697375163435936,-0.00404175091534853,0.004208330065011978,-0.10213188827037811,-0.9947619438171387,0.0018494087271392345,-0.0006207823753356934,0.0021014809608459473,0.9986895797412663,0.0511329444149308,0.0021070195582367987,0.0000018267101107860562
1715269858188864300,0.1318642578125,0.019432399421930313,-0.0023463196121156216,-0.0009239884093403816,0.004283206537365913,-0.10228423029184341,-0.9947459697723389,-0.00115515710785985,-0.001383960247039795,0.0037639737129211426,0.998685698189256,0.05120944689595468,0.0021437712722910153,-0.000012685420351321586
1715269858198854100,0.141854248046875,0.02140020951628685,-0.002544991672039032,-0.010977953672409058,0.004457191564142704,-0.10247314721345901,-0.99472576379776,-0.0000016242265701293945,0.0007122904062271118,0.00397258996963501,0.9986805437505732,0.05130436845210627,0.0022291789140955094,-0.000045964018708100074
1715269858208844300,0.15184423828125,0.033718448132276535,0.00033681513741612434,-0.005699768662452698,0.004611641634255648,-0.10260342806577682,-0.9947116374969482,-0.0010868650861084461,0.0019106939435005188,0.0009220242500305176,0.998677076567996,0.05136987508988355,0.0023043760377198,-0.00008746907025514172
1715269858218834400,0.16183447265625,0.0321759432554245,0.006450900342315435,-0.0060134888626635075,0.004745713900774717,-0.10289787501096725,-0.9946805834770203,-0.004654161632061005,0.0068285465240478516,0.0007078051567077637,0.9986692788359609,0.051517782389849276,0.002369718757412015,-0.000122125469398493
