time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1715269976350776600,0.046776611328125,0.004577659070491791,-0.001316475449129939,-0.003661251859739423,0.08192916959524155,-0.23043377697467804,-0.9696328639984131,0.0066633448004722595,-0.004948273301124573,-0.002763986587524414,0.99237921932065,0.11610167710716644,0.04127916381746517,-5.551115123125783e-17
1715269976360766700,0.0567666015625,0.006993678864091635,0.002230855170637369,-0.005492707714438438,0.08196303993463516,-0.2304864376783371,-0.969617486000061,0.003959186375141144,-0.007352292537689209,-0.006563544273376465,0.9923753386992396,0.11612955064905658,0.04129388516176591,-0.000021401405280507824
1715269976370756600,0.066756591796875,0.0040399665012955666,0.002569076605141163,-0.0035771625116467476,0.0820014700293541,-0.23054109513759613,-0.9696012139320374,-0.00018385052680969238,-0.005375027656555176,-0.010516583919525146,0.9923712328071339,0.1161585688116871,0.04131060392276999,-0.00004545686834828144
1715269976380746500,0.07674658203125,0.006838682573288679,0.008358522318303585,-0.002222146140411496,0.0820516049861908,-0.23059499263763428,-0.9695841670036316,-0.002339690923690796,-0.003932580351829529,-0.007573425769805908,0.9923669521028449,0.11618672538899638,0.04133464197382425,-0.000057393899552948824
1715269976390736600,0.086736572265625,0.00044693658128380775,0.005512136034667492,-0.002983876969665289,0.08213246613740921,-0.23062285780906677,-0.9695706963539124,-0.003946445882320404,-0.005079641938209534,-0.0033907294273376465,0.9923635423501935,0.11620137237104987,0.0413749578565612,-0.00006225540892107473
1715269976400726500,0.0967265625,-0.0026894682087004185,0.00296455598436296,0.001223384984768927,0.08229002356529236,-0.2305327206850052,-0.9695788025856018,-0.0024255216121673584,-0.010113626718521118,0.005162298679351807,0.9923655199420097,0.11615604962964238,0.04145336343649196,-0.00006993011639599978
1715269976410716700,0.106716552734375,-0.002508692443370819,-0.0036978740245103836,-0.0025955215096473694,0.08248399943113327,-0.23048315942287445,-0.9695740938186646,0.00011180341243743896,-0.014038905501365662,0.01336681842803955,0.9923644537981451,0.1161323799638605,0.04154788207029406,-0.00009782031968430527
1715269976420705800,0.116705810546875,-0.0038519911468029022,-0.00480628153309226,-0.008455540984869003,0.08266251534223557,-0.23054258525371552,-0.9695447683334351,0.002450987696647644,-0.013903200626373291,0.01779305934906006,0.9923569525455866,0.11616466143530721,0.04163406726339071,-0.00013259219904149244
1715269976430696000,0.126696044921875,-0.004111436195671558,-0.005184717010706663,-0.00989717710763216,0.08274496346712112,-0.23058190941810608,-0.9695283770561218,0.0033146291971206665,-0.013604536652565002,0.018097102642059326,0.9923529340466964,0.11617938543289169,0.04169129710010837,5.551115123125783e-17
1715269976440686000,0.13668603515625,-0.004222756251692772,-0.007038010284304619,-0.006969563663005829,0.0827430784702301,-0.2306290864944458,-0.9695172905921936,-0.00031507760286331177,-0.013206422328948975,0.013355851173400879,0.992350165032883,0.11620555254770654,0.04168468430653763,-0.000049351705473932306
