time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1714155258837006800,0.0520068359375,0.005763155408203602,-0.0032848597038537264,-0.04051816835999489,-0.876332700252533,0.030706537887454033,-0.4807266294956207,-0.0017800331115722656,0.013406634330749512,-0.01304781436920166,0.8604436566763005,-0.017843433260033764,-0.5092330534902171,0
1714155258846995700,0.06199560546875,0.009495574980974197,-0.0008704380597919226,-0.029604868963360786,-0.8763626217842102,0.030284032225608826,-0.4806988537311554,-0.0015517473220825195,0.012516885995864868,-0.012511014938354492,0.8604355869183099,-0.017686244332111717,-0.5092521641992876,-0.00014895885311327905
1714155258856985900,0.07198583984375,0.004603082314133644,-0.004619103856384754,-0.016792135313153267,-0.876384437084198,0.030009396374225616,-0.48067641258239746,-0.0008738040924072266,0.00992286205291748,-0.007375955581665039,0.8604290687002836,-0.01758537691554471,-0.5092666811337438,-0.00024794741684885935
1714155258866974700,0.081974609375,0.023969216272234917,-0.006147758103907108,-0.011865086853504181,-0.8764010071754456,0.02977546490728855,-0.4806607961654663,0.0028048157691955566,0.003290325403213501,-0.0032411813735961914,0.8604245531202309,-0.017470120398417083,-0.509278310056686,-0.0002827303200469977
1714155258876963800,0.0919638671875,0.030654283240437508,-0.016337810084223747,-0.0070655373856425285,-0.8764493465423584,0.02955600619316101,-0.4805860221385956,0.008636295795440674,-0.00102207250893116,-0.004612952470779419,0.860402755096979,-0.01732965753390356,-0.5093198128206171,-0.00026011539753706403
1714155258886953700,0.10195361328125,0.042957503348588943,-0.01371220126748085,0.000009349314495921135,-0.8765163421630859,0.029397526755928993,-0.4804735481739044,0.012456953525543213,0.0024475734680891037,-0.003092736005783081,0.8603700827382059,-0.01718256010189481,-0.5093799963334287,-0.00016607875745233702
1714155258896943400,0.111943359375,0.05354143679141998,-0.027102841064333916,0.0005688795354217291,-0.8765864372253418,0.029247084632515907,-0.4803547263145447,0.011474251747131348,0.0014230571687221527,-0.005774974822998047,0.8603355205119358,-0.017004324350989558,-0.5094443015401715,-0.000011544998258505856
1714155258906933200,0.121933349609375,0.05811690539121628,-0.0317966602742672,0.006802141200751066,-0.876698911190033,0.029133515432476997,-0.48015642166137695,0.01187664270401001,-0.00035542435944080353,-0.010474711656570435,0.8602779421309463,-0.01693261769775095,-0.5095439853039448,-5.551115123125783e-17
1714155258916922400,0.13192236328125,0.05752089247107506,-0.0369165875017643,0.009640006348490715,-0.8768272399902344,0.029073450714349747,-0.4799257516860962,0.01307302713394165,-0.00035640597343444824,-0.011758267879486084,0.8602109203133499,-0.016767608977434734,-0.5096626078739536,0.0002218045064301677
1714155258926911200,0.1419111328125,0.06044483184814453,-0.03427207097411156,0.009377151727676392,-0.8769620060920715,0.02900574915111065,-0.47968360781669617,0.010186553001403809,0.0007946789264678955,-0.011496901512145996,0.8601404999008178,-0.016590094828351193,-0.5097871782514244,0.00045717556343921606
