time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1714155283316278800,0.04327880859375,0.13410361111164093,-0.026660222560167313,0.03460327908396721,-0.9126955270767212,0.10165999084711075,-0.39579281210899353,0.005224943161010742,0.009317182004451752,-0.0010425746440887451,0.8354018312972152,-0.060844964475334606,-0.5462613759426309,0
1714155283326267600,0.053267578125,0.14633119106292725,-0.02599496580660343,0.033902399241924286,-0.9127404093742371,0.101504385471344,-0.3957292139530182,0.0011346936225891113,0.011578492820262909,-0.003806978464126587,0.8353826219073877,-0.0603883747808836,-0.546341135373827,0.0005578786989561269
1714155283336257800,0.0632578125,0.15812340378761292,-0.03141316771507263,0.03062724508345127,-0.9127880930900574,0.10129744559526443,-0.3956720232963562,-0.0035935044288635254,0.010915681719779968,-0.009189486503601074,0.8353648352143641,-0.05988062545041556,-0.5464231933767294,0.0011466482045599524
1714155283346246700,0.07324658203125,0.1540457159280777,-0.024458320811390877,0.034949757158756256,-0.9128304719924927,0.10111533850431442,-0.39562106132507324,-0.0038716793060302734,0.0022934675216674805,-0.012780547142028809,0.8353486163834635,-0.05937899484714826,-0.5465012453640257,0.0017484093458332017
1714155283356236800,0.08323681640625,0.16184958815574646,-0.026127858087420464,0.034466926008462906,-0.9128464460372925,0.10099043697118759,-0.39561617374420166,-0.0032606124877929688,-0.0056077539920806885,-0.01386880874633789,0.8353456289415723,-0.05889003077493571,-0.5465563867608141,0.0023816193373100147
1714155283366225700,0.0932255859375,0.17873035371303558,-0.029609408229589462,0.041204456239938736,-0.9128918051719666,0.10084397345781326,-0.395548939704895,-0.0045427680015563965,-0.006666727364063263,-0.010029762983322144,0.8353233075551361,-0.058361490303963065,-0.5466438174422156,0.003057332462925999
1714155283376215800,0.1032158203125,0.2072698473930359,-0.026719611138105392,0.04605567082762718,-0.9129323959350586,0.10058708488941193,-0.39552080631256104,-0.003617227077484131,-0.00756952166557312,-0.009630680084228516,0.8353118786392746,-0.05772068169799524,-0.546724723466829,0.003802229454713535
1714155283386209500,0.11320947265625,0.21723002195358276,-0.017517324537038803,0.042584437876939774,-0.9129505157470703,0.10021898150444031,-0.39557209610939026,-0.0026071667671203613,-0.0015556588768959045,-0.009152084589004517,0.8353357849453883,-0.059987245256277855,-0.5464572148014523,-1.1102230246251565e-16
1714155283396199400,0.123199462890625,0.22272546589374542,-0.025161929428577423,0.042904019355773926,-0.9129782915115356,0.09987316280603409,-0.39559558033943176,-0.006714582443237305,0.008204847574234009,-0.0083199143409729,0.8353424467021471,-0.0592369283868969,-0.5465283142655765,0.0008297099349857118
1714155283406188500,0.1331884765625,0.22561222314834595,-0.030419006943702698,0.03763661906123161,-0.9130257964134216,0.09950916469097137,-0.3955777585506439,-0.0021504759788513184,0.010964445769786835,-0.0026156604290008545,0.8353358879567252,-0.05846957079008186,-0.5466190850734292,0.0016699963887886193
1714155283416178400,0.143178466796875,0.22593925893306732,-0.04049774259328842,0.036323413252830505,-0.9130989909172058,0.09908689558506012,-0.39551451802253723,0.004117906093597412,0.0037267953157424927,-0.0028772950172424316,0.8353148242107716,-0.05768527551883815,-0.5467313302760526,0.002484000283171417
1714155283426167600,0.15316748046875,0.20475193858146667,-0.04862970486283302,0.04336807504296303,-0.9132014513015747,0.09861312061548233,-0.39539650082588196,0.007836639881134033,0.004444703459739685,-0.007084667682647705,0.8352768568352915,-0.05689216451887341,-0.5468683853221885,0.0032655992741078554
